barename,spkr,age_mos,gender,phones,word,session,t1,t2_ph,transcription,target,testnumber,onset_f1_ifc,onset_f1,onset_f1_ac,qrtr_f1_ifc,qrtr_f1,qrtr_f1_ac,midpt_f1_ifc,midpt_f1,midpt_f1_ac,thrqrtr_f1_ifc,thrqrtr_f1,thrqrtr_f1_ac,endpt_f1_ifc,endpt_f1,endpt_f1_ac,onset_f2_ifc,onset_f2,onset_f2_ac,qrtr_f2_ifc,qrtr_f2,qrtr_f2_ac,midpt_f2_ifc,midpt_f2,midpt_f2_ac,thrqrtr_f2_ifc,thrqrtr_f2,thrqrtr_f2_ac,endpt_f2_ifc,endpt_f2,endpt_f2_ac,onset_f3_ifc,onset_f3,onset_f3_ac,qrtr_f3_ifc,qrtr_f3,qrtr_f3_ac,midpt_f3_ifc,midpt_f3,midpt_f3_ac,thrqrtr_f3_ifc,thrqrtr_f3,thrqrtr_f3_ac,endpt_f3_ifc,endpt_f3,endpt_f3_ac,f0,onset_sec,qrtr_sec,midpt_sec,thrqrtr_sec,endpt_sec,onset_sec_ifc,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,endpt_sec_ifc,onset_sec_ac,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,endpt_sec_ac,f1_onset_med,f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f1_endpt_med,f2_onset_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f2_endpt_med,f3_onset_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,f3_endpt_med,
031_49_child_FS_4_raisins_Test_60_r_4_r,31,49,FS,ER1,raisins,4,0.095,0.17,r,r,60,609.6,585.1437808,585.3651505,645.9,607.4919014,605.0425902,657.3,627.9237647,622.9527695,677.1,633.1205779,627.9884396,733.6,650.1160251,651.9995485,1986.2,1888.377579,1946.833713,1983.1,1882.71053,1937.821257,2015.5,1981.345408,2017.30165,2105,2072.496185,2112.472242,2043.9,2081.253192,2075.995782,2361.5,2288.695394,2305.382148,2395.4,2317.640915,2337.761533,2419.8,2386.186482,2401.354965,2505.2,2444.192122,2474.833662,2425.7,2477.479943,2480.975902,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,585.3651505,607.4919014,627.9237647,633.1205779,651.9995485,1946.833713,1937.821257,2015.5,2105,2075.995782,2305.382148,2337.761533,2401.354965,2474.833662,2477.479943,
031_49_child_FS_4_reading_Test_65_wr_4_r,31,49,FS,ER1,reading,4,0.095,0.17,wr,r,65,472.2,457.7236894,472.9726942,440.2,445.5626125,451.779203,463,440.2152964,444.0106784,487.1,451.2529265,456.6641269,569.1,460.0889332,468.4261155,1095.6,1080.650099,1093.930438,1090,1059.041549,1058.540061,1180.7,1123.081202,1124.679956,1541.3,1192.523104,1194.585415,2211.9,1162.901271,1508.457994,2710.3,4159.240854,4067.023601,2577.6,4273.024934,4162.075123,2347.3,4291.562945,4208.660065,2498.5,4255.335862,4236.609667,3622.4,4288.012077,4290.339134,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,472.2,445.5626125,444.0106784,456.6641269,468.4261155,1093.930438,1059.041549,1124.679956,1194.585415,1508.457994,4067.023601,4162.075123,4208.660065,4236.609667,4288.012077,
031_49_child_FS_4_red_Test_5_r_4_r,31,49,FS,ER1,red,4,0.095,0.17,r,r,5,651.9,604.3500775,613.7469805,634.3,633.3280046,639.6685768,622.8,610.563763,619.342281,704.8,613.9536955,615.710523,724.6,669.3378596,687.8169687,1830.3,1805.792829,1816.124281,1704.9,1777.306884,1818.026029,1741.6,1721.209337,1700.876466,1941.2,1813.001685,1822.515181,2198.1,1936.463741,1942.101017,2735.7,2739.381626,2783.299473,2649.4,2701.330308,2698.763349,2795,2814.205983,2674.552762,2808.5,2920.988593,2835.699267,2749.8,2942.759583,2838.761238,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,613.7469805,634.3,619.342281,615.710523,687.8169687,1816.124281,1777.306884,1721.209337,1822.515181,1942.101017,2739.381626,2698.763349,2795,2835.699267,2838.761238,
031_49_child_FS_4_red_Test_82_r_4_r,31,49,FS,ER1,red,4,0.095,0.17,r,r,82,751,751.2190455,751.7732624,759,723.4420911,734.3948384,713.3,598.9784299,575.864316,737.9,656.2693478,644.3397933,760.2,661.7935351,644.4343673,2210.3,2238.456822,2238.288759,2262.1,2248.98637,2209.855577,2285.8,2341.682684,2315.012345,2258.2,2257.69236,2264.183826,2225.1,2257.920091,2258.077934,2530.9,2491.073717,2500.397904,2617.3,2485.616134,2473.086994,2508.3,2557.958742,2597.350546,2533.9,2508.718075,2522.539664,2549.5,2523.981932,2541.013962,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,751.2190455,734.3948384,598.9784299,656.2693478,661.7935351,2238.288759,2248.98637,2315.012345,2258.2,2257.920091,2500.397904,2485.616134,2557.958742,2522.539664,2541.013962,
031_49_child_FS_4_ring_Test_24_rw_4_r,31,49,FS,ER1,ring,4,0.095,0.17,rw,r,24,547.5,532.117119,545.1328789,509.5,512.739671,512.1149082,592.5,473.1138678,492.6652092,714,646.4879449,658.9523441,733.2,695.6380762,697.2537397,2182.5,2190.672241,2178.089363,2243.1,2248.065678,2278.033029,2243.1,2248.093465,2244.74219,2484.3,2312.900515,2321.738069,2678,2434.961425,2481.883148,2989.1,3045.623104,3173.477654,3130,3095.127345,3127.539206,3130.8,3144.587862,3148.162323,3114.8,3101.939698,3105.398377,3156.2,3113.70825,3129.336198,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,545.1328789,512.1149082,492.6652092,658.9523441,697.2537397,2182.5,2248.065678,2244.74219,2321.738069,2481.883148,3045.623104,3127.539206,3144.587862,3105.398377,3129.336198,
031_49_child_FS_4_rock_Test_85_r_4_r,31,49,FS,ER1,rock,4,0.095,0.17,r,r,85,542.2,532.025999,547.5247908,562.4,534.8956532,536.2511553,573.4,544.3537464,532.7451033,667,582.6789418,574.498461,740,619.4263782,606.8950116,1786,1639.65207,1645.104014,1762.1,1684.351316,1696.144614,1785.4,1726.107573,1743.996573,1914.8,1774.637054,1792.39313,2014.5,1824.164226,1866.068363,2094.2,1960.202369,1980.373246,2089.6,1967.953734,1981.295208,2157.4,2023.716207,2051.222709,2249.3,2143.540939,2174.456506,2335.9,2177.333132,2220.67536,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,542.2,536.2511553,544.3537464,582.6789418,619.4263782,1645.104014,1696.144614,1743.996573,1792.39313,1866.068363,1980.373246,1981.295208,2051.222709,2174.456506,2220.67536,
031_49_child_FS_4_rocking_Test_56_rw_4_r,31,49,FS,ER1,rocking,4,0.095,0.17,rw,r,56,684.6,473.6409663,449.0989903,720,632.2702701,659.4079645,639.8,678.8252984,680.2798362,676.7,649.7671089,666.8294359,729.9,674.0442532,680.4499701,1806.6,1882.472633,1891.623045,1713,1881.224247,1843.897723,1676.5,1633.041201,1612.102667,1757.3,1640.999029,1638.635522,1746.2,1650.86749,1664.115257,2800.1,2769.033494,2783.449976,2743.9,2774.42121,2750.892797,2733.3,2676.284472,2649.309548,2640.2,2671.530039,2651.530747,2660.6,2560.834309,2552.916413,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,473.6409663,659.4079645,678.8252984,666.8294359,680.4499701,1882.472633,1843.897723,1633.041201,1640.999029,1664.115257,2783.449976,2750.892797,2676.284472,2651.530747,2560.834309,
031_49_child_FS_4_running_Test_63_r_4_r,31,49,FS,ER1,running,4,0.095,0.17,r,r,63,870.9,432.5004635,457.4395932,728.4,442.7642894,490.2070388,709.4,482.5371642,576.2524532,716,652.0666303,662.5498168,745.8,649.257673,672.9800443,2187.3,1359.200199,1353.106169,1952.6,1339.905933,1335.641588,1851.1,1471.78633,1524.483294,1868.1,1642.737912,1661.219988,1791,1594.395723,1595.320998,2971.1,2286.440391,2275.013507,2392.2,2285.02375,2264.647162,2304.8,2199.708928,2200.865426,2183.2,2178.404728,2187.283059,2173.8,2136.809392,2136.089547,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,457.4395932,490.2070388,576.2524532,662.5498168,672.9800443,1359.200199,1339.905933,1524.483294,1661.219988,1595.320998,2286.440391,2285.02375,2200.865426,2183.2,2136.809392,
031_49_child_FS_4_waiting_Test_52_w_4_w,31,49,FS,UW1,waiting,4,0.095,0.17,w,w,52,557.9,335.4813378,350.7435275,541.3,362.0970491,395.991312,542.8,404.1784179,419.8815703,546.5,519.6760491,544.5700091,554.9,502.567109,495.4778013,2277.4,2516.753029,2516.956467,2085,2615.349611,2597.25725,976.8,797.8899409,807.205497,1211.1,971.9067303,998.3479055,1519.6,1158.197723,1147.716151,3373.2,3664.434979,3680.347386,3351.5,3841.609755,3852.627608,3017.3,3648.288416,3634.286319,3092,4208.186652,4101.943091,2651.2,4297.981021,4242.030596,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,350.7435275,395.991312,419.8815703,544.5700091,502.567109,2516.753029,2597.25725,807.205497,998.3479055,1158.197723,3664.434979,3841.609755,3634.286319,4101.943091,4242.030596,
031_49_child_FS_4_walk_Test_32_w_4_w,31,49,FS,UW1,walk,4,0.095,0.17,w,w,32,604.6,446.2765433,463.798459,630.4,460.3271435,475.8956787,666.9,586.3755786,599.1290132,724.7,592.4418505,599.330906,792.2,628.7123862,650.2850533,1806.8,809.6803262,826.339538,985.1,858.352649,871.0883743,1037.1,914.9504405,925.4313677,1037.6,987.093676,993.9741078,1079,1002.486138,1010.686558,3308.7,3348.453604,3340.108922,3065.9,3409.509315,3458.267386,2905.7,3855.594996,3973.098445,2827.2,3750.909066,3683.285292,2980.4,3733.678733,3699.89312,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,463.798459,475.8956787,599.1290132,599.330906,650.2850533,826.339538,871.0883743,925.4313677,993.9741078,1010.686558,3340.108922,3409.509315,3855.594996,3683.285292,3699.89312,
031_49_child_FS_4_washer_Test_26_w_4_w,31,49,FS,UW1,washer,4,0.095,0.17,w,w,26,686.3,691.9930347,701.9451606,638.6,472.5890102,477.7602202,651.5,580.6685524,622.1204869,870.1,686.8611127,705.5109098,987.7,815.1162511,830.8740194,2134.1,2414.338057,2292.233966,1129,844.8090548,857.3969788,1308.1,1090.784525,1122.27509,1401.9,1323.825189,1326.276737,1462.8,1383.411171,1387.378613,3292.7,4259.622281,4254.83454,3044.6,3416.418678,3438.546339,2867.9,3145.57136,4178.916041,2976.4,4190.447231,4061.126817,3196.9,3458.701582,3625.218971,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,691.9930347,477.7602202,622.1204869,705.5109098,830.8740194,2292.233966,857.3969788,1122.27509,1326.276737,1387.378613,4254.83454,3416.418678,3145.57136,4061.126817,3458.701582,
