sound,word,test,ChildWordKey,tran,timeLab,f1,f2,f3,f3f2,ChildID
RealWordRep_117L42FS3,wind,Test36,117L42FS3Test36wind,w,438.3154019,529.4616892,2373.560509,3852.714732,1479.154222,C117
RealWordRep_117L42FS3,reading,Test43,117L42FS3Test43reading,r,496.2180532,503.9347739,2064.242298,3522.256058,1458.01376,C117
RealWordRep_117L42FS3,rain,Test47,117L42FS3Test47rain,r,526.3474058,1407.720808,2485.466889,3865.542266,1380.075377,C117
RealWordRep_117L42FS3,watch,Test53,117L42FS3Test53watch,w,584.9097283,755.4785131,1497.368012,3530.768379,2033.400367,C117
RealWordRep_117L42FS3,waiting,Test58,117L42FS3Test58waiting,w,641.986097,371.287831,2063.348154,3450.210105,1386.861952,C117
RealWordRep_117L42FS3,window,Test61,117L42FS3Test61window,w,671.3966207,375.92514,1881.962673,3772.911324,1890.948652,C117
RealWordRep_117L42FS3,ring,Test64,117L42FS3Test64ring,r:$w,693.3934323,651.4066083,1373.154061,3350.283338,1977.129277,C117
RealWordRep_117L42FS3,walk,Test70,117L42FS3Test70walk,w,754.5339123,1208.595449,2235.800955,3621.623987,1385.823033,C117
RealWordRep_117L42FS3,running,Test72,117L42FS3Test72running,r:$w,803.8739517,1070.683259,2415.218339,3752.202802,1336.984463,C117
RealWordRep_117L42FS3,wheel,Test73,117L42FS3Test73wheel,w,813.3802775,898.2351402,1967.367723,3300.510792,1333.143069,C117
RealWordRep_117L42FS3,rock,Test80,117L42FS3Test80rock,r,897.4102433,1387.388393,3293.604689,4493.611335,1200.006646,C117
RealWordRep_117L42FS3,wet,Test82,117L42FS3Test82wet,$other,918.1203599,535.0260325,2143.707146,3366.250259,1222.543113,C117
RealWordRep_117L42FS3,red,Test83,117L42FS3Test83red,r:$w,927.1874863,1490.463944,3248.503182,3357.196746,108.6935638,C117
RealWordRep_117L42FS3,web,Test84,117L42FS3Test84web,w,932.5214753,541.2829906,1842.460128,3412.800296,1570.340169,C117
RealWordRep_117L42FS3,rabbit,Test90,117L42FS3Test90rabbit,r,990.2767883,681.2942187,1782.764907,3068.580694,1285.815788,C117
RealWordRep_119L41MS3,rabbit,Test1,119L41MS3Test1rabbit,$w,88.40071483,883.8091065,1498.154084,3681.39938,2183.245296,C119
RealWordRep_119L41MS3,web,Test7,119L41MS3Test7web,w,145.8551278,644.6370677,2185.957987,4186.144755,2000.186768,C119
RealWordRep_119L41MS3,wet,Test8,119L41MS3Test8wet,w:$r,149.1540488,518.3870507,2549.992449,3921.156181,1371.163733,C119
RealWordRep_119L41MS3,red,Test15,119L41MS3Test15red,$w,195.0340308,713.6139164,2229.726755,3388.99796,1159.271205,C119
RealWordRep_119L41MS3,rock,Test16,119L41MS3Test16rock,$w,199.5229126,634.7110216,1706.655637,3270.386199,1563.730562,C119
RealWordRep_119L41MS3,wind,Test19,119L41MS3Test19wind,w,231.023415,1285.370035,2820.497885,4582.737277,1762.239392,C119
RealWordRep_119L41MS3,washer,Test22,119L41MS3Test22washer,w,263.4803364,880.2836175,1834.857071,3154.41786,1319.560789,C119
RealWordRep_119L41MS3,reading,Test26,119L41MS3Test26reading,$w,288.8524461,715.9552758,2432.390721,4126.757547,1694.366826,C119
RealWordRep_119L41MS3,wheel,Test34,119L41MS3Test34wheel,w,485.6061496,1207.960458,2380.257117,3759.789482,1379.532365,C119
RealWordRep_119L41MS3,rain,Test36,119L41MS3Test36rain,$w,520.2071324,741.4674284,3156.30261,4897.419471,1741.116861,C119
RealWordRep_119L41MS3,ring,Test37,119L41MS3Test37ring,$w,529.076128,793.8794908,1674.462833,2844.123119,1169.660287,C119
RealWordRep_119L41MS3,running,Test38,119L41MS3Test38running,$w:r,532.733826,673.6010311,2527.846011,4046.779123,1518.933111,C119
RealWordRep_119L41MS3,watch,Test39,119L41MS3Test39watch,$hw,572.7120742,439.1603487,1946.437098,3967.664123,2021.227025,C119
RealWordRep_119L41MS3,waiting,Test40,119L41MS3Test40waiting,$r:w,576.1598328,980.0884778,2232.818537,3126.495339,893.676802,C119
RealWordRep_119L41MS3,raisins,Test42,119L41MS3Test42raisins,$w:r,591.6785581,637.0179537,1623.946435,3409.613147,1785.666712,C119
RealWordRep_119L41MS3,water,Test50,119L41MS3Test50water,w,736.8785237,722.7921746,2668.011193,4356.596206,1688.585013,C119
RealWordRep_119L41MS3,window,Test60,119L41MS3Test60window,w,967.797549,663.6016042,1716.125191,3518.827904,1802.702713,C119
RealWordRep_119L41MS3,walk,Test64,119L41MS3Test64walk,w,1003.136954,484.0595022,2193.815742,3548.47968,1354.663937,C119
RealWordRep_119L41MS3,rocking,Test68,119L41MS3Test68rocking,$w:r,1020.224387,725.5657744,1230.32496,3057.893488,1827.568528,C119
RealWordRep_119L41MS3,wet,Test80,119L41MS3Test80wet,w,1154.302512,605.6234718,1872.71047,3126.556932,1253.846462,C119
RealWordRep_119L41MS3,red,Test84,119L41MS3Test84red,$w,1241.638851,1021.525621,2290.924211,3863.821768,1572.897557,C119
RealWordRep_119L41MS3,rock,Test85,119L41MS3Test85rock,$w,1245.113085,630.1623651,2072.519903,3643.320393,1570.800489,C119
RealWordRep_119L41MS3,web,Test88,119L41MS3Test88web,w,1259.750747,732.2120374,2149.988321,4015.340586,1865.352265,C119
RealWordRep_119L41MS3,rabbit,Test89,119L41MS3Test89rabbit,r,1263.490194,710.6847219,1541.67605,3505.199655,1963.523605,C119
RealWordRep_121L40FS3,wet,Test1,121L40FS3Test1wet,w:$r,113.9277076,806.2810802,1416.370026,3936.341162,2519.971136,C121
RealWordRep_121L40FS3,web,Test7,121L40FS3Test7web,w:$r,185.3805747,500.3101368,1218.914375,3756.183969,2537.269593,C121
RealWordRep_121L40FS3,rock,Test8,121L40FS3Test8rock,$w,188.7744873,633.5213733,1104.081834,2982.012112,1877.930278,C121
RealWordRep_121L40FS3,rabbit,Test9,121L40FS3Test9rabbit,$other,196.0873749,864.1252413,2199.441196,3654.130978,1454.689783,C121
RealWordRep_121L40FS3,ring,Test22,121L40FS3Test22ring,$w,391.0357791,419.6200125,2149.465556,3842.304152,1692.838596,C121
RealWordRep_121L40FS3,running,Test23,121L40FS3Test23running,$w:r,408.1887417,598.7459235,1228.936132,3106.431094,1877.494962,C121
RealWordRep_121L40FS3,walk,Test25,121L40FS3Test25walk,w:$r,417.1119081,514.6695671,1222.403016,3525.354108,2302.951093,C121
RealWordRep_121L40FS3,rocking,Test26,121L40FS3Test26rocking,$w,419.8674152,540.2205968,1284.217522,3421.782359,2137.564838,C121
RealWordRep_121L40FS3,washer,Test31,121L40FS3Test31washer,w,442.5394145,620.4734816,1489.305715,3320.321319,1831.015604,C121
RealWordRep_121L40FS3,window,Test35,121L40FS3Test35window,w,459.9813555,718.3441808,1226.546284,3269.304123,2042.757839,C121
RealWordRep_121L40FS3,waiting,Test43,121L40FS3Test43waiting,w:$r,492.6037671,501.1457122,1333.410985,3106.195348,1772.784362,C121
RealWordRep_121L40FS3,water,Test49,121L40FS3Test49water,w,512.3249889,489.1213444,1318.510691,2849.12961,1530.618918,C121
RealWordRep_121L40FS3,reading,Test56,121L40FS3Test56reading,$w,548.4008395,472.4921358,1838.022709,3487.739417,1649.716708,C121
RealWordRep_121L40FS3,wind,Test63,121L40FS3Test63wind,w,574.314367,582.5180648,1390.466622,3909.263769,2518.797147,C121
RealWordRep_121L40FS3,rain,Test64,121L40FS3Test64rain,$w,577.3465947,782.9194123,1771.778046,3327.023846,1555.2458,C121
RealWordRep_121L40FS3,wheel,Test69,121L40FS3Test69wheel,w,597.4407891,396.7940196,2162.220916,3373.765448,1211.544532,C121
RealWordRep_121L40FS3,watch,Test71,121L40FS3Test71watch,w,607.7798967,651.081175,1364.232131,3335.260522,1971.028391,C121
RealWordRep_121L40FS3,wet,Test78,121L40FS3Test78wet,$other,730.1317071,554.9247726,1445.372178,2704.735121,1259.362943,C121
RealWordRep_121L40FS3,web,Test83,121L40FS3Test83web,w,763.4900178,404.7115581,1148.114394,2951.331327,1803.216933,C121
RealWordRep_121L40FS3,red,Test84,121L40FS3Test84red,$w,766.5887974,538.9622666,1190.92834,3679.572057,2488.643717,C121
RealWordRep_121L40FS3,rabbit,Test88,121L40FS3Test88rabbit,r:$w,787.4683442,575.23149,819.4555152,3768.245757,2948.790242,C121
RealWordRep_121L40FS3,rock,Test90,121L40FS3Test90rock,$w:r,806.4623847,345.703387,1790.712006,3552.273972,1761.561965,C121
RealWordRep_122L40FS3,red,Test4,122L40FS3Test4red,$w,183.3236159,374.937602,2464.717638,4039.812827,1575.095189,C122
RealWordRep_122L40FS3,rabbit,Test6,122L40FS3Test6rabbit,$w,190.2332245,429.4944412,2108.58415,3317.425063,1208.840913,C122
RealWordRep_122L40FS3,web,Test8,122L40FS3Test8web,w,197.1981814,396.6690065,2057.260573,3645.501409,1588.240836,C122
RealWordRep_122L40FS3,wet,Test13,122L40FS3Test13wet,w,229.4950814,347.3414461,1533.629445,3535.64211,2002.012664,C122
RealWordRep_122L40FS3,walk,Test20,122L40FS3Test20walk,w,263.3767725,420.0647336,1483.709969,2968.524289,1484.81432,C122
RealWordRep_122L40FS3,washer,Test36,122L40FS3Test36washer,w,374.6896712,387.4801823,2682.361664,3484.726402,802.3647371,C122
RealWordRep_122L40FS3,running,Test41,122L40FS3Test41running,$w,395.2593093,380.3546882,1903.122794,3494.38526,1591.262467,C122
RealWordRep_122L40FS3,rain,Test44,122L40FS3Test44rain,$w,414.9068263,440.6191641,2125.168654,3348.541593,1223.372939,C122
RealWordRep_122L40FS3,window,Test48,122L40FS3Test48window,w,429.7020701,517.4249536,1872.913658,3450.840186,1577.926529,C122
RealWordRep_122L40FS3,ring,Test51,122L40FS3Test51ring,$w,440.7913989,416.0418672,1257.545913,3220.450951,1962.905038,C122
RealWordRep_122L40FS3,reading,Test54,122L40FS3Test54reading,$w,502.0536707,412.0612194,2297.844768,3234.277718,936.4329494,C122
RealWordRep_122L40FS3,rocking,Test58,122L40FS3Test58rocking,$w,547.8222825,412.678322,1840.262073,3128.328446,1288.066373,C122
RealWordRep_122L40FS3,water,Test59,122L40FS3Test59water,w,557.9221194,678.3839671,1701.128761,3706.024918,2004.896157,C122
RealWordRep_122L40FS3,wheel,Test68,122L40FS3Test68wheel,w,592.5775951,543.5104621,2224.012631,3904.229824,1680.217193,C122
RealWordRep_122L40FS3,waiting,Test70,122L40FS3Test70waiting,w,608.5796825,456.5631866,2090.255932,3624.484926,1534.228994,C122
RealWordRep_122L40FS3,watch,Test74,122L40FS3Test74watch,w,631.7934014,374.4184853,2118.453042,3803.120873,1684.667831,C122
RealWordRep_122L40FS3,web,Test79,122L40FS3Test79web,w,648.2485614,493.2198686,1685.424967,3340.643992,1655.219025,C122
RealWordRep_122L40FS3,rock,Test87,122L40FS3Test87rock,$w,673.6557143,458.6165254,2474.747367,4338.032577,1863.28521,C122
RealWordRep_122L40FS3,red,Test88,122L40FS3Test88red,$w,677.6878393,409.9607551,2762.996411,4515.533266,1752.536854,C122
RealWordRep_122L40FS3,rabbit,Test89,122L40FS3Test89rabbit,$w,694.5287775,530.7767606,2128.935434,3759.245823,1630.310389,C122
RealWordRep_122L40FS3,wet,Test90,122L40FS3Test90wet,w,698.4646054,374.0259913,1719.22911,3390.201197,1670.972086,C122
RealWordRep_126L39MS3,wet,Test5,126L39MS3Test5wet,w,181.4844744,1161.710392,2864.337175,4925.880298,2061.543123,C126
RealWordRep_126L39MS3,red,Test8,126L39MS3Test8red,$w:r,212.8638313,647.2085584,1871.78366,3587.290288,1715.506628,C126
RealWordRep_126L39MS3,web,Test9,126L39MS3Test9web,w,217.2093764,354.9017829,2132.379448,3096.815772,964.4363235,C126
RealWordRep_126L39MS3,rabbit,Test10,126L39MS3Test10rabbit,$other,221.0650034,899.7285829,2300.634166,3199.494049,898.8598831,C126
RealWordRep_126L39MS3,rock,Test15,126L39MS3Test15rock,r,248.54551,459.6828083,1451.158029,3077.841783,1626.683754,C126
RealWordRep_126L39MS3,raisins,Test32,126L39MS3Test32raisins,r:$w,365.3360155,780.4205263,2233.548196,3912.26884,1678.720644,C126
RealWordRep_126L39MS3,ring,Test36,126L39MS3Test36ring,r:$w,396.7473633,850.9086566,2636.52673,4156.164833,1519.638103,C126
RealWordRep_126L39MS3,watch,Test47,126L39MS3Test47watch,w,456.712233,406.2549376,2194.679545,3396.446878,1201.767333,C126
RealWordRep_126L39MS3,wind,Test51,126L39MS3Test51wind,w,480.3479077,1418.494923,3487.217979,4425.311646,938.093667,C126
RealWordRep_126L39MS3,washer,Test53,126L39MS3Test53washer,$other,492.6604592,369.2108667,1822.44566,3458.730116,1636.284456,C126
RealWordRep_126L39MS3,window,Test55,126L39MS3Test55window,$other,505.4393867,595.3876935,2310.148711,3540.089854,1229.941143,C126
RealWordRep_126L39MS3,wheel,Test56,126L39MS3Test56wheel,w,509.8258803,403.9981717,1939.897458,3473.823557,1533.926098,C126
RealWordRep_126L39MS3,water,Test57,126L39MS3Test57water,w,513.3582037,741.1147519,1768.653518,3683.4398,1914.786282,C126
RealWordRep_126L39MS3,running,Test58,126L39MS3Test58running,$w,517.5584404,932.8951724,2511.740023,3738.780584,1227.040561,C126
RealWordRep_126L39MS3,rocking,Test60,126L39MS3Test60rocking,r:$w,525.3188003,328.3617152,2378.939572,4007.725783,1628.786211,C126
RealWordRep_126L39MS3,rain,Test62,126L39MS3Test62rain,r:$w,534.6813511,210.1895883,1972.065199,3266.5402,1294.475002,C126
RealWordRep_126L39MS3,waiting,Test64,126L39MS3Test64waiting,w:$r,542.7275409,402.9808537,1884.985325,3636.909291,1751.923967,C126
RealWordRep_126L39MS3,walk,Test69,126L39MS3Test69walk,w:$r,575.1130554,1258.210881,2479.770366,3892.363711,1412.593345,C126
RealWordRep_126L39MS3,wet,Test82,126L39MS3Test82wet,w,652.8017406,887.407141,2749.260673,4368.272347,1619.011674,C126
RealWordRep_126L39MS3,rock,Test85,126L39MS3Test85rock,r:$w,664.7518057,467.813115,1942.464683,2960.994143,1018.529459,C126
RealWordRep_126L39MS3,red,Test86,126L39MS3Test86red,r:$w,669.0337664,512.5057322,2138.329745,3433.137602,1294.807858,C126
RealWordRep_126L39MS3,web,Test88,126L39MS3Test88web,w,678.3632493,580.1594682,2283.702651,3603.849303,1320.146652,C126
RealWordRep_126L39MS3,rabbit,Test89,126L39MS3Test89rabbit,r,682.6653666,2144.341112,3003.058435,4420.605305,1417.54687,C126
RealWordRep_127L51MS4,web,Test3,127L51MS4Test3web,w:$r,89.4302975,549.7199407,2036.167585,3338.954092,1302.786506,C127
RealWordRep_127L51MS4,rock,Test9,127L51MS4Test9rock,$w,170.7839066,1186.392614,2707.671932,4262.974674,1555.302741,C127
RealWordRep_127L51MS4,wet,Test11,127L51MS4Test11wet,w,188.0433695,415.7203249,1014.947929,3355.433925,2340.485996,C127
RealWordRep_127L51MS4,red,Test13,127L51MS4Test13red,$w:r,195.4805277,189.5393057,1366.013944,3360.768557,1994.754613,C127
RealWordRep_127L51MS4,rabbit,Test16,127L51MS4Test16rabbit,$w:r,225.2315936,411.3042516,1168.836683,3134.357048,1965.520366,C127
RealWordRep_127L51MS4,rocking,Test17,127L51MS4Test17rocking,$w:r,237.1124258,441.4801118,2030.410079,3044.673163,1014.263084,C127
RealWordRep_127L51MS4,running,Test18,127L51MS4Test18running,$w,248.2428015,1171.300056,3526.906634,4518.761242,991.8546077,C127
RealWordRep_127L51MS4,watch,Test30,127L51MS4Test30watch,w,421.4243736,382.2151442,1853.805594,3142.608927,1288.803333,C127
RealWordRep_127L51MS4,washer,Test32,127L51MS4Test32washer,$other,436.7630096,452.3855849,1709.057165,4069.936802,2360.879637,C127
RealWordRep_127L51MS4,wheel,Test35,127L51MS4Test35wheel,w:$r,458.9080503,510.9447859,1358.358132,3460.350699,2101.992567,C127
RealWordRep_127L51MS4,window,Test36,127L51MS4Test36window,w,467.936999,368.8860461,1641.407836,3194.156601,1552.748766,C127
RealWordRep_127L51MS4,walk,Test41,127L51MS4Test41walk,w,491.8697361,408.124223,1115.907982,3452.069441,2336.161459,C127
RealWordRep_127L51MS4,wind,Test42,127L51MS4Test42wind,w,495.5173624,665.2388864,2130.677817,3752.551123,1621.873305,C127
RealWordRep_127L51MS4,waiting,Test46,127L51MS4Test46waiting,w,531.9282898,354.1934145,1849.970936,3468.903499,1618.932563,C127
RealWordRep_127L51MS4,raisins,Test48,127L51MS4Test48raisins,$w,547.392197,469.7779304,2238.710977,3549.228409,1310.517432,C127
RealWordRep_127L51MS4,rain,Test53,127L51MS4Test53rain,$w:r,599.9185976,429.3780581,1724.737173,3375.679468,1650.942295,C127
RealWordRep_127L51MS4,water,Test54,127L51MS4Test54water,MissingData,605.5669919,469.3468816,1451.409905,3523.751091,2072.341186,C127
RealWordRep_127L51MS4,reading,Test73,127L51MS4Test73reading,$w,781.2137535,335.4401623,1590.847054,3233.629133,1642.782079,C127
RealWordRep_127L51MS4,red,Test79,127L51MS4Test79red,$w:r,849.019497,378.0188673,1630.168173,3370.651126,1740.482953,C127
RealWordRep_127L51MS4,wet,Test82,127L51MS4Test82wet,w,867.4908673,439.5610596,1606.959188,3088.695521,1481.736333,C127
RealWordRep_127L51MS4,rabbit,Test84,127L51MS4Test84rabbit,$w:r,873.6530224,599.8190341,1424.409657,4219.704437,2795.29478,C127
RealWordRep_127L51MS4,rock,Test86,127L51MS4Test86rock,$w,887.7081238,639.4160552,2279.791642,3248.740527,968.9488845,C127
RealWordRep_127L51MS4,web,Test90,127L51MS4Test90web,w,933.8310537,398.127251,1923.990184,3944.913502,2020.923318,C127
RealWordRep_128L43FS3,rock,Test5,128L43FS3Test5rock,$w,202.4595287,556.7872347,1264.474691,3578.954106,2314.479416,C128
RealWordRep_128L43FS3,rabbit,Test7,128L43FS3Test7rabbit,$other,211.9302817,657.5454331,2178.492434,3342.716495,1164.224062,C128
RealWordRep_128L43FS3,red,Test12,128L43FS3Test12red,$w:r,244.8031992,316.7899354,2148.825322,3420.682501,1271.857179,C128
RealWordRep_128L43FS3,web,Test13,128L43FS3Test13web,w,249.9921776,458.9551495,2559.669753,4311.625599,1751.955846,C128
RealWordRep_128L43FS3,wet,Test14,128L43FS3Test14wet,w,254.632432,568.7670648,3025.304863,4073.46777,1048.162906,C128
RealWordRep_128L43FS3,water,Test17,128L43FS3Test17water,$hw,273.9736323,770.0845617,2277.761134,4004.016309,1726.255175,C128
RealWordRep_128L43FS3,ring,Test19,128L43FS3Test19ring,$w:r,284.1003009,570.4273061,2412.638688,4302.296202,1889.657514,C128
RealWordRep_128L43FS3,washer,Test22,128L43FS3Test22washer,w,305.5979,367.5114899,1805.200801,3737.627164,1932.426363,C128
RealWordRep_128L43FS3,waiting,Test24,128L43FS3Test24waiting,w,318.9578029,359.8542473,871.5531686,3531.553554,2660.000385,C128
RealWordRep_128L43FS3,window,Test27,128L43FS3Test27window,w,331.5146582,362.4723685,2091.08031,3481.90124,1390.82093,C128
RealWordRep_128L43FS3,watch,Test28,128L43FS3Test28watch,w,337.5678126,507.1552476,2659.665432,4304.218007,1644.552575,C128
RealWordRep_128L43FS3,wind,Test40,128L43FS3Test40wind,w,429.6025817,712.4405159,2865.717498,4086.00259,1220.285092,C128
RealWordRep_128L43FS3,rocking,Test48,128L43FS3Test48rocking,$w,482.8297306,404.4280333,2208.66762,3584.848881,1376.181262,C128
RealWordRep_128L43FS3,raisins,Test49,128L43FS3Test49raisins,r:$w,488.1543192,669.9088328,2326.428925,3854.800172,1528.371247,C128
RealWordRep_128L43FS3,wheel,Test59,128L43FS3Test59wheel,w,537.5385385,406.2469174,2268.736459,3072.42841,803.6919508,C128
RealWordRep_128L43FS3,running,Test62,128L43FS3Test62running,r:$w,554.4836529,685.0258099,2130.560343,3056.183334,925.6229914,C128
RealWordRep_128L43FS3,reading,Test63,128L43FS3Test63reading,$other,559.3740688,448.0102859,3513.615458,3930.776295,417.1608371,C128
RealWordRep_128L43FS3,walk,Test64,128L43FS3Test64walk,w,564.8413009,632.0275476,2533.161318,3990.951286,1457.789968,C128
RealWordRep_128L43FS3,rain,Test74,128L43FS3Test74rain,$other,623.1508398,412.5811334,2487.316486,4031.161829,1543.845343,C128
RealWordRep_128L43FS3,rabbit,Test80,128L43FS3Test80rabbit,r:$w,655.5421167,658.0845288,2188.760316,3700.668532,1511.908215,C128
RealWordRep_128L43FS3,web,Test84,128L43FS3Test84web,w:$r,679.2112864,405.3893947,1975.125816,3891.23378,1916.107964,C128
RealWordRep_128L43FS3,red,Test86,128L43FS3Test86red,$w:r,691.6448742,623.668478,2339.969814,4277.17792,1937.208106,C128
RealWordRep_128L43FS3,rock,Test87,128L43FS3Test87rock,$w,695.7657219,466.6688851,1185.715208,3592.895581,2407.180373,C128
RealWordRep_129L45FS3,wet,Test1,129L45FS3Test1wet,w,136.4773856,784.2719162,1990.207825,3977.700323,1987.492499,C129
RealWordRep_129L45FS3,rock,Test8,129L45FS3Test8rock,$w:r,187.2447822,564.4214286,1414.594959,4209.046436,2794.451477,C129
RealWordRep_129L45FS3,rabbit,Test9,129L45FS3Test9rabbit,$w,202.7969987,601.9646569,1768.001939,3783.365547,2015.363608,C129
RealWordRep_129L45FS3,web,Test14,129L45FS3Test14web,w,224.591169,534.4149541,2852.807438,4501.47573,1648.668292,C129
RealWordRep_129L45FS3,red,Test15,129L45FS3Test15red,$w:r,228.8902798,383.6017744,2529.937127,3483.085447,953.1483199,C129
RealWordRep_129L45FS3,rocking,Test20,129L45FS3Test20rocking,$w:r,258.3883612,468.0097695,1982.897549,3465.759729,1482.86218,C129
RealWordRep_129L45FS3,watch,Test27,129L45FS3Test27watch,w:$r,289.0937478,1146.687013,1396.372767,3263.206725,1866.833958,C129
RealWordRep_129L45FS3,running,Test28,129L45FS3Test28running,$w,295.9197201,1516.144143,3113.961229,3725.505486,611.5442567,C129
RealWordRep_129L45FS3,water,Test30,129L45FS3Test30water,w,304.9628239,629.8952809,2496.394881,4583.63601,2087.24113,C129
RealWordRep_129L45FS3,reading,Test45,129L45FS3Test45reading,$w,416.3223679,426.1332912,1657.478853,3506.088661,1848.609808,C129
RealWordRep_129L45FS3,walk,Test47,129L45FS3Test47walk,w,424.918485,597.1413416,2068.589046,3191.961969,1123.372923,C129
RealWordRep_129L45FS3,ring,Test48,129L45FS3Test48ring,$w,428.632335,730.9477883,2033.560977,3721.227668,1687.666691,C129
RealWordRep_129L45FS3,washer,Test52,129L45FS3Test52washer,w,447.5829417,496.4366826,1373.298214,4210.063794,2836.76558,C129
